"order_id","product_id","quantity"
69858,606,1
69941,606,1
69933,606,1
70009,606,1
70012,606,1
70011,606,1
70165,606,1
70225,606,1
70237,606,1
70310,606,1
70375,606,1
70443,606,1
70442,606,1
70518,606,1
70511,606,1
70512,606,1
70590,606,1
70668,606,1
70659,606,1
70669,606,1
70670,606,1
70728,606,1
70809,606,1
70858,606,1
70935,606,1
71016,606,1
71082,606,1
71218,606,1
71211,606,1
71210,606,1
71337,606,1
71556,606,1
71608,606,1
71690,606,1
71681,606,1
71765,606,1
72113,606,1
72114,606,1
72122,606,1
72269,606,1
72266,606,1
72354,606,1
72352,606,1
72428,606,1
72427,606,1
72513,606,1
72571,606,1
72578,606,1
72725,606,1
72722,606,1
72716,606,1
72721,606,1
72788,606,1
72785,606,1
72835,606,1
72842,606,1
72841,606,1
73025,606,1
73085,606,1
73094,606,1
73093,606,1
73181,606,1
73182,606,1
73319,606,1
73412,606,1
73484,606,1
73496,606,1
73501,606,1
73485,606,1
73638,606,1
73627,606,1
73634,606,1
73704,606,1
73701,606,1
73782,606,1
73781,606,1
73771,606,1
73926,606,1
74008,606,1
74010,606,1
74028,606,1
74094,606,1
74143,606,1
51222,605,1
51243,605,1
51298,605,1
51314,605,1
51332,605,1
51368,605,1
51403,605,1
51436,605,1
51439,605,1
51453,605,1
51471,605,1
51473,605,1
51538,605,1
51568,605,1
51584,605,1
51617,605,1
51656,605,1
51666,605,1
51961,605,1
52015,605,1
52326,605,1
52402,605,1
52405,605,1
52464,605,1
52459,605,1
52575,605,1
52568,605,1
52720,605,1
52723,605,1
52770,605,1
52766,605,1
52772,605,1
52763,605,1
52833,605,1
52881,605,1
52961,605,1
53061,605,1
53123,605,1
53178,605,1
53286,605,1
53332,605,1
53333,605,1
53331,605,1
53394,605,1
53397,605,1
53658,605,1
53719,605,1
53827,605,1
53825,605,1
53871,605,1
54138,605,1
54145,605,1
54308,605,1
54362,605,1
54428,605,1
54429,605,1
54516,605,1
54576,605,1
54713,605,1
54768,605,1
54813,605,1
54805,605,1
54974,605,1
55028,605,1
55177,605,1
55223,605,1
55229,605,1
55230,605,1
55380,605,1
55379,605,1
55381,605,1
55494,605,1
55603,605,1
55675,605,1
55665,605,1
55726,605,1
55730,605,1
55810,605,1
55914,605,1
56016,605,1
56060,605,1
56123,605,1
56182,605,1
56221,605,1
56271,605,1
56375,605,1
56537,605,1
56538,605,1
56589,605,1
56746,605,1
56747,605,1
56791,605,1
56846,605,1
56840,605,1
57240,605,1
57358,605,1
57417,605,1
57471,605,1
57520,605,1
57592,605,1
57680,605,1
57898,605,1
57948,605,1
57941,605,1
57947,605,1
58063,605,1
58125,605,1
58124,605,1
58121,605,1
58339,605,1
58413,605,1
58572,605,1
58582,605,1
58764,605,1
58763,605,1
58828,605,1
58831,605,1
58823,605,1
58822,605,1
58899,605,1
59131,605,1
59199,605,1
59193,605,1
59262,605,1
59329,605,1
59475,605,1
59479,605,1
59487,605,1
59559,605,1
59568,605,1
59557,605,1
59644,605,1
59699,605,1
59703,605,1
59705,605,1
59829,605,1
59885,605,1
59964,605,1
59977,605,1
59962,605,1
60038,605,1
60307,605,1
60448,605,1
60510,605,1
60554,605,1
60617,605,1
60692,605,1
60753,605,1
60757,605,1
60824,605,1
60938,605,1
60937,605,1
61020,605,1
61022,605,1
61027,605,1
61171,605,1
61530,605,1
61591,605,1
61731,605,1
61782,605,1
61777,605,1
61850,605,1
61921,605,1
62149,605,1
62153,605,1
62231,605,1
62229,605,1
62337,605,1
62394,605,1
62391,605,1
62467,605,1
62462,605,1
62466,605,1
62814,605,1
63002,605,1
62998,605,1
63060,605,1
63354,605,1
63360,605,1
63419,605,1
63412,605,1
63478,605,1
63477,605,1
63754,605,1
63734,605,1
63753,605,1
63815,605,1
63943,605,1
63940,605,1
63988,605,1
64053,605,1
64112,605,1
64225,605,1
64293,605,1
64369,605,1
64368,605,1
64367,605,1
64448,605,1
64605,605,1
64661,605,1
64673,605,1
64724,605,1
64785,605,1
64782,605,1
64941,605,1
65019,605,1
65086,605,1
65085,605,1
65551,605,1
65612,605,1
65618,605,1
65677,605,1
65675,605,1
65792,605,1
65791,605,1
65779,605,1
65793,605,1
65780,605,1
65782,605,1
65874,605,1
65862,605,1
65863,605,1
66007,605,1
66074,605,1
66309,605,1
66312,605,1
66306,605,1
66430,605,1
66499,605,1
66556,605,1
66555,605,1
66635,605,1
66636,605,1
66628,605,1
66757,605,1
66877,605,1
66879,605,1
66878,605,1
66938,605,1
66928,605,1
67008,605,1
67140,605,1
67199,605,1
67254,605,1
67410,605,1
67393,605,1
67475,605,1
67565,605,1
67563,605,1
67638,605,1
67628,605,1
67694,605,1
67763,605,1
67754,605,1
67897,605,1
67891,605,1
67950,605,1
68020,605,1
68014,605,1
68022,605,1
68083,605,1
68196,605,1
68257,605,1
68333,605,1
68457,605,1
68459,605,1
68463,605,1
68521,605,1
68528,605,1
68612,605,1
68675,605,1
68671,605,1
68670,605,1
68730,605,1
68882,605,1
69002,605,1
69001,605,1
69020,605,1
69003,605,1
69155,605,1
69232,605,1
69306,605,1
69387,605,1
69650,605,1
69649,605,1
69935,605,1
69936,605,1
69925,605,1
69999,605,1
70010,605,1
70073,605,1
70150,605,1
70155,605,1
70308,605,1
70372,605,1
70440,605,1
70452,605,1
70447,605,1
70519,605,1
70580,605,1
70658,605,1
70737,605,1
70867,605,1
70869,605,1
70862,605,1
71001,605,1
71012,605,1
71021,605,1
71088,605,1
71145,605,1
71144,605,1
71212,605,1
71216,605,1
71214,605,1
71273,605,1
71274,605,1
71345,605,1
71553,605,1
71606,605,1
71607,605,1
71613,605,1
71687,605,1
71682,605,1
71689,605,1
71994,605,1
71986,605,1
72053,605,1
72112,605,1
72123,605,1
72260,605,1
72351,605,1
72340,605,1
72439,605,1
72438,605,1
72510,605,1
72569,605,1
72579,605,1
72630,605,1
72714,605,1
73020,605,1
73084,605,1
73162,605,1
73171,605,1
73170,605,1
73318,605,1
73330,605,1
73401,605,1
73494,605,1
73483,605,1
73854,605,1
73936,605,1
73930,605,1
74009,605,1
74089,605,1
74147,605,1
51196,604,1
51220,604,1
51244,604,1
51283,604,1
51318,604,1
51335,604,1
51328,604,1
51327,604,1
51367,604,1
51419,604,1
51437,604,1
51475,604,1
51500,604,1
51524,604,1
51567,604,1
51583,604,1
51580,604,1
51600,604,1
51618,604,1
51671,604,1
52209,604,1
52277,604,1
52276,604,1
52362,604,1
52460,604,1
52465,604,1
52519,604,1
52767,604,1
52773,604,1
52831,604,1
52923,604,1
52928,604,1
52960,604,1
53285,604,1
53655,604,1
53717,604,1
53716,604,1
53714,604,1
53715,604,1
53872,604,1
53968,604,1
54035,604,1
54141,604,1
54183,604,1
54184,604,1
54370,604,1
54363,604,1
54470,604,1
54471,604,1
54476,604,1
54521,604,1
54652,604,1
54818,604,1
54814,604,1
54878,604,1
54871,604,1
55027,604,1
55088,604,1
55377,604,1
55450,604,1
55500,604,1
55540,604,1
55551,604,1
55611,604,1
55727,604,1
55731,604,1
55921,604,1
55965,604,1
55967,604,1
55966,604,1
56061,604,1
56119,604,1
56121,604,1
56184,604,1
56374,604,1
56426,604,1
56481,604,1
56480,604,1
56473,604,1
56753,604,1
56847,604,1
56904,604,1
56897,604,1
56898,604,1
56905,604,1
56955,604,1
56953,604,1
57001,604,1
57231,604,1
57239,604,1
57298,604,1
57416,604,1
57528,604,1
57581,604,1
57589,604,1
57629,604,1
57684,604,1
57832,604,1
57897,604,1
57949,604,1
57954,604,1
58062,604,1
58114,604,1
58287,604,1
58283,604,1
58347,604,1
58459,604,1
58581,604,1
58577,604,1
58636,604,1
58635,604,1
58698,604,1
58697,604,1
58694,604,1
58829,604,1
58835,604,1
59130,604,1
59254,604,1
59263,604,1
59401,604,1
59463,604,1
59560,604,1
59569,604,1
59634,604,1
59635,604,1
59693,604,1
59816,604,1
59903,604,1
59894,604,1
59893,604,1
59969,604,1
59970,604,1
60029,604,1
60110,604,1
60112,604,1
60172,604,1
60308,604,1
60442,604,1
60447,604,1
60511,604,1
60558,604,1
60611,604,1
60744,604,1
60888,604,1
60947,604,1
60946,604,1
61026,604,1
61021,604,1
61092,604,1
61163,604,1
61476,604,1
61535,604,1
61533,604,1
61652,604,1
61728,604,1
61779,604,1
61964,604,1
62021,604,1
62080,604,1
62086,604,1
62152,604,1
62232,604,1
62281,604,1
62346,604,1
62465,604,1
62525,604,1
62526,604,1
62524,604,1
62573,604,1
62689,604,1
62690,604,1
62684,604,1
62745,604,1
62874,604,1
62938,604,1
62937,604,1
63059,604,1
63114,604,1
63413,604,1
63542,604,1
63620,604,1
63685,604,1
63746,604,1
63822,604,1
63866,604,1
63935,604,1
63992,604,1
64040,604,1
64168,604,1
64167,604,1
64371,604,1
64442,604,1
64432,604,1
64515,604,1
64513,604,1
64509,604,1
64517,604,1
64669,604,1
64718,604,1
64784,604,1
64781,604,1
64783,604,1
64942,604,1
64943,604,1
65018,604,1
65076,604,1
65438,604,1
65503,604,1
65502,604,1
65548,604,1
65730,604,1
65729,604,1
65789,604,1
65794,604,1
65797,604,1
66008,604,1
66310,604,1
66429,604,1
66416,604,1
66428,604,1
66629,604,1
66630,604,1
66620,604,1
66761,604,1
66825,604,1
66822,604,1
66884,604,1
66935,604,1
66927,604,1
66929,604,1
66936,604,1
67013,604,1
67007,604,1
67139,604,1
67397,604,1
67396,604,1
67569,604,1
67562,604,1
67554,604,1
67639,604,1
67761,604,1
67755,604,1
67826,604,1
67956,604,1
67948,604,1
68074,604,1
68073,604,1
68067,604,1
68259,604,1
68390,604,1
68458,604,1
68466,604,1
68519,604,1
68666,604,1
68731,604,1
68883,604,1
68881,604,1
68874,604,1
68940,604,1
69013,604,1
69022,604,1
69004,604,1
69021,604,1
69070,604,1
69151,604,1
69225,604,1
69307,604,1
69374,604,1
69780,604,1
69785,604,1
69854,604,1
69934,604,1
69923,604,1
70000,604,1
70156,604,1
70245,604,1
70311,604,1
70441,604,1
70446,604,1
70592,604,1
70591,604,1
70747,604,1
70745,604,1
70736,604,1
70818,604,1
70940,604,1
71011,604,1
71010,604,1
71017,604,1
71089,604,1
71087,604,1
71090,604,1
71139,604,1
71208,604,1
71209,604,1
71206,604,1
71215,604,1
71336,604,1
71478,604,1
71558,604,1
71552,604,1
71554,604,1
71614,604,1
71622,604,1
71680,604,1
71773,604,1
71752,604,1
71764,604,1
71772,604,1
71754,604,1
71995,604,1
72058,604,1
72060,604,1
72111,604,1
72128,604,1
72169,604,1
72270,604,1
72342,604,1
72339,604,1
72343,604,1
72509,604,1
72568,604,1
72715,604,1
72726,604,1
72780,604,1
72773,604,1
72828,604,1
72928,604,1
72950,604,1
72949,604,1
73032,604,1
73169,604,1
73164,604,1
73163,604,1
73255,604,1
73244,604,1
73327,604,1
73405,604,1
73404,604,1
73500,604,1
73495,604,1
73571,604,1
73572,604,1
73633,604,1
73632,604,1
73625,604,1
73703,604,1
73702,604,1
73780,604,1
73853,604,1
73847,604,1
73929,604,1
73928,604,1
74027,604,1
74088,604,1
74141,604,1
51410,600,1
52206,600,1
53168,600,1
55398,600,1
55802,600,1
55954,600,1
56212,600,1
56256,600,1
56552,600,1
58596,600,1
58692,600,1
59283,600,1
61007,600,1
62129,600,1
62639,600,1
62952,600,1
63337,600,1
63630,600,1
63955,600,1
64105,600,1
65639,600,1
65929,600,1
66445,600,1
66616,600,1
66690,600,1
66751,600,1
68192,600,1
68376,600,1
68440,600,1
68688,600,1
68995,600,1
69364,600,1
70210,600,1
71285,600,1
72595,600,1
72695,600,1
72692,600,1
72727,600,1
72971,600,1
73239,600,1
73788,600,1
51309,599,1
52296,599,1
52714,599,1
53062,599,1
53677,599,1
53756,599,1
54086,599,1
54920,599,1
56650,599,1
57419,599,1
58276,599,1
59284,599,1
59321,599,1
60107,599,1
60127,599,1
60506,599,1
60926,599,1
61012,599,1
61909,599,1
62173,599,1
62803,599,1
63070,599,1
63603,599,1
64214,599,1
64885,599,1
64904,599,1
65734,599,1
66129,599,1
66194,599,1
66241,599,1
66736,599,1
67882,599,1
68283,599,1
68524,599,1
69365,599,1
69701,599,1
69737,599,1
70098,599,1
70604,599,1
70729,599,1
70766,599,1
70848,599,1
70921,599,1
70956,599,1
71124,599,1
71266,599,1
72011,599,1
72105,599,1
72451,599,1
72662,599,1
72972,599,1
73047,599,1
73118,599,1
73687,599,1
73957,599,1
51308,598,1
51563,598,1
51675,598,1
52005,598,1
52103,598,1
53327,598,1
54571,598,1
54670,598,1
55227,598,1
55341,598,1
55561,598,1
56916,598,1
57226,598,1
57910,598,1
58568,598,1
58891,598,1
59546,598,1
59506,598,1
59686,598,1
59843,598,1
60258,598,1
60287,598,1
60333,598,1
60334,598,1
61465,598,1
62131,598,1
62458,598,1
62807,598,1
62951,598,1
63098,598,1
63336,598,1
63482,598,1
66750,598,1
66781,598,1
67237,598,1
67394,598,1
67455,598,1
67431,598,1
68409,598,1
68793,598,1
68749,598,1
69057,598,1
69128,598,1
70130,598,1
70423,598,1
70422,598,1
70564,598,1
70565,598,1
70804,598,1
71058,598,1
71634,598,1
72492,598,1
72616,598,1
72819,598,1
73225,598,1
73876,598,1
51378,597,1
51622,597,1
52004,597,1
52516,597,1
53436,597,1
54110,597,1
54600,597,1
55016,597,1
55128,597,1
55789,597,1
57428,597,1
57781,597,1
59114,597,1
59244,597,1
59451,597,1
60192,597,1
60298,597,1
60416,597,1
60775,597,1
60925,597,1
61043,597,1
61437,597,1
61734,597,1
62214,597,1
62536,597,1
63727,597,1
65464,597,1
65665,597,1
65890,597,1
66352,597,1
67454,597,1
67543,597,1
68410,597,1
68630,597,1
68750,597,1
69073,597,1
69324,597,1
69835,597,1
70923,597,1
71633,597,1
72144,597,1
72398,597,1
72397,597,1
72545,597,1
73117,597,1
73752,597,1
73755,597,1
73913,597,1
51218,596,1
51363,596,1
51502,596,1
52201,596,1
53337,596,1
53442,596,1
53755,596,1
53853,596,1
54140,596,1
54641,596,1
54965,596,1
55187,596,1
56995,596,1
57285,596,1
58845,596,1
59187,596,1
59216,596,1
59377,596,1
60286,596,1
60259,596,1
60417,596,1
60553,596,1
60573,596,1
61735,596,1
62002,596,1
62068,596,1
62213,596,1
62863,596,1
63861,596,1
63923,596,1
64425,596,1
64776,596,1
65031,596,1
65062,596,1
65996,596,1
66351,596,1
66446,596,1
67028,596,1
67091,596,1
68186,596,1
68239,596,1
68284,596,1
69958,596,1
70359,596,1
71032,596,1
71632,596,1
72768,596,1
73002,596,1
51487,595,1
51551,595,1
52625,595,1
52997,595,1
53820,595,1
54088,595,1
54085,595,1
54386,595,1
55791,595,1
56055,595,1
56947,595,1
57464,595,1
57909,595,1
58395,595,1
59287,595,1
59285,595,1
59286,595,1
59507,595,1
59545,595,1
59590,595,1
60530,595,1
60651,595,1
61910,595,1
62132,595,1
62586,595,1
62802,595,1
63097,595,1
63763,595,1
64101,595,1
65131,595,1
65497,595,1
66653,595,1
66654,595,1
68137,595,1
68282,595,1
68608,595,1
69175,595,1
69989,595,1
70324,595,1
70637,595,1
71319,595,1
71405,595,1
72271,595,1
72661,595,1
72797,595,1
72952,595,1
73377,595,1
73867,595,1
51481,594,1
51645,594,1
52056,594,1
52265,594,1
52451,594,1
54642,594,1
55596,594,1
55595,594,1
55790,594,1
56763,594,1
56894,594,1
57703,594,1
58522,594,1
58521,594,1
58719,594,1
59392,594,1
59873,594,1
59874,594,1
60191,594,1
60679,594,1
60732,594,1
61277,594,1
61836,594,1
62240,594,1
62241,594,1
62442,594,1
62537,594,1
64886,594,1
64906,594,1
65463,594,1
65512,594,1
65756,594,1
66521,594,1
66735,594,1
66956,594,1
68101,594,1
68594,594,1
69836,594,1
69926,594,1
70226,594,1
70530,594,1
70922,594,1
71418,594,1
72694,594,1
72660,594,1
73154,594,1
73193,594,1
73504,594,1
74029,594,1
51209,593,1
51625,593,1
51626,593,1
52297,593,1
53913,593,1
55015,593,1
55593,593,1
56278,593,1
56442,593,1
57577,593,1
57636,593,1
58175,593,1
58884,593,1
59803,593,1
60229,593,1
60435,593,1
60650,593,1
62130,593,1
62276,593,1
63299,593,1
64306,593,1
64538,593,1
64732,593,1
65540,593,1
66185,593,1
67189,593,1
68162,593,1
69032,593,1
69738,593,1
69957,593,1
71512,593,1
71665,593,1
72396,593,1
72740,593,1
73155,593,1
73428,593,1
73558,593,1
73877,593,1
51252,592,1
51304,592,1
51413,592,1
52479,592,1
55082,592,1
55129,592,1
56213,592,1
57945,592,1
58080,592,1
58174,592,1
58360,592,1
58391,592,1
58646,592,1
58844,592,1
59217,592,1
59320,592,1
59965,592,1
60289,592,1
62330,592,1
62406,592,1
62701,592,1
62853,592,1
63558,592,1
64065,592,1
64537,592,1
64687,592,1
66360,592,1
66782,592,1
66865,592,1
66894,592,1
67064,592,1
67817,592,1
68555,592,1
68631,592,1
68715,592,1
69008,592,1
70060,592,1
70132,592,1
71511,592,1
72062,592,1
72061,592,1
72163,592,1
72198,592,1
72872,592,1
74069,592,1
51294,591,1
51387,591,1
51514,591,1
52270,591,
53049,591,1
53048,591,1
54087,591,1
54203,591,1
55623,591,1
56173,591,1
56362,591,1
57348,591,1
58060,591,1
59113,591,1
61111,591,1
62293,591,1
63531,591,1
63978,591,1
64184,591,1
64389,591,1
64585,591,1
64539,591,1
64837,591,1
64836,591,1
66615,591,1
66737,591,1
66919,591,1
67385,591,1
67544,591,1
68607,591,1
68554,591,1
69056,591,1
69581,591,
69880,591,1
70131,591,1
70566,591,1
70883,591,1
71031,591,1
71249,591,1
71292,591,1
72012,591,1
72238,591,1
72706,591,1
73119,591,1
73958,591,1
51364,590,1
51507,590,1
51519,590,1
51609,590,1
51621,590,1
51640,590,1
51639,590,1
52482,590,1
52533,590,1
52660,590,1
52851,590,1
52876,590,1
52877,590,1
53250,590,1
53437,590,1
53758,590,1
53966,590,1
54361,590,1
54756,590,1
55399,590,1
55513,590,1
55538,590,1
55624,590,1
56105,590,1
56258,590,1
56446,590,1
56526,590,1
56679,590,1
56683,590,1
57286,590,1
57352,590,1
58005,590,1
57997,590,1
57965,590,1
58176,590,1
58330,590,1
58336,590,1
58487,590,1
59089,590,1
59186,590,1
59243,590,1
59289,590,1
59450,590,1
59544,590,1
59747,590,1
59950,590,1
60178,590,1
60262,590,1
60574,590,1
60702,590,1
60729,590,1
61356,590,1
61538,590,1
61596,590,1
61710,590,1
61835,590,1
62154,590,1
62282,590,1
62541,590,1
62692,590,1
62922,590,1
63335,590,1
63368,590,1
63629,590,1
63666,590,1
63767,590,1
64213,590,1
64308,590,1
64541,590,1
64711,590,1
64787,590,1
64834,590,1
64862,590,1
65746,590,1
65849,590,1
65998,590,1
66319,590,1
66542,590,1
66684,590,1
66920,590,1
66886,590,1
67081,590,1
67238,590,1
67499,590,1
67618,590,1
67732,590,1
67775,590,1
67852,590,1
68070,590,1
68245,590,1
68202,590,1
68442,590,1
68443,590,1
68470,590,1
68553,590,1
68683,590,1
68747,590,1
69095,590,1
69172,590,1
69287,590,1
69256,590,1
69292,590,1
69576,590,1
69634,590,
69633,590,1
69705,590,1
69956,590,1
70065,590,1
70138,590,1
70255,590,1
70256,590,1
70318,590,1
70385,590,1
70384,590,1
70601,590,1
70913,590,1
71182,590,1
71227,590,1
71365,590,1
71364,590,1
71545,590,1
71570,590,1
71670,590,1
72171,590,1
72241,590,1
72318,590,1
72651,590,1
73016,590,1
73230,590,1
73229,590,1
73266,590,1
73313,590,1
73617,590,1
73804,590,1
73839,590,1
51340,589,1
51415,589,1
51552,589,1
52033,589,1
52168,589,1
52511,589,1
52609,589,1
53051,589,1
53680,589,1
53785,589,1
53821,589,1
54235,589,1
54759,589,1
54922,589,1
55076,589,1
55131,589,1
55664,589,1
55911,589,1
56104,589,1
56363,589,1
56680,589,1
56942,589,1
57600,589,1
57705,589,1
57937,589,1
57999,589,1
58332,589,1
58337,589,1
58458,589,1
58762,589,1
58846,589,1
59281,589,1
59376,589,1
59543,589,1
59922,589,1
60129,589,1
60193,589,1
60230,589,1
60263,589,1
60467,589,1
60603,589,1
60741,589,1
60777,589,1
60900,589,1
61011,589,1
61045,589,1
61113,589,1
61440,589,1
61488,589,1
61834,589,1
61948,589,1
61980,589,1
62001,589,1
62352,589,1
62378,589,1
62851,589,1
62956,589,1
63014,589,1
63700,589,1
63994,589,1
63957,589,1
64424,589,1
64652,589,1
64651,589,1
64863,589,1
65150,589,1
65802,589,1
65930,589,1
66015,589,1
66094,589,1
66162,589,1
66298,589,1
66404,589,1
66444,589,1
66709,589,1
66885,589,1
66955,589,1
67205,589,1
68159,589,1
68246,589,1
68277,589,1
68377,589,1
68480,589,1
68937,589,1
69058,589,1
69366,589,1
69733,589,1
69734,589,1
69801,589,1
70151,589,1
70216,589,1
70427,589,1
70650,589,1
70716,589,1
70805,589,1
70850,589,1
71131,589,1
71228,589,1
71419,589,1
71569,589,1
71669,589,1
71629,589,1
72045,589,1
72070,589,1
72139,589,1
72405,589,1
72548,589,1
72696,589,1
72795,589,1
72865,589,1
72907,589,1
72864,589,1
72920,589,1
73044,589,1
73231,589,1
73307,589,1
73394,589,1
73466,589,1
73467,589,1
73510,589,1
73616,589,1
73588,589,1
73922,589,1
74068,589,1
74065,589,1
74067,589,1
51195,588,1
51263,588,1
51286,588,1
51396,588,1
51638,588,1
52007,588,1
52014,588,1
52032,588,1
52534,588,1
52680,588,1
52921,588,1
53328,588,1
53389,588,1
53706,588,1
54089,588,1
54132,588,1
54131,588,1
54514,588,1
54572,588,1
54536,588,1
54643,588,1
55506,588,1
55660,588,1
55793,588,1
55796,588,1
57252,588,1
57804,588,1
57938,588,1
57998,588,1
58362,588,1
58523,588,1
59080,588,1
59241,588,1
59374,588,1
59348,588,1
59508,588,1
59509,588,1
59629,588,1
59687,588,1
59831,588,1
60128,588,1
60450,588,1
60731,588,1
60901,588,1
61010,588,1
61033,588,1
61073,588,1
61152,588,1
61711,588,1
61901,588,1
61925,588,1
61981,588,1
62066,588,1
62128,588,1
62175,588,1
62212,588,1
62270,588,1
62377,588,1
62852,588,1
63470,588,1
63425,588,1
63832,588,1
63946,588,1
64069,588,1
64467,588,1
64675,588,1
64728,588,1
64801,588,1
64835,588,1
65396,588,1
65489,588,1
65569,588,1
65666,588,1
65637,588,1
65638,588,1
65997,588,1
66095,588,1
66243,588,1
66350,588,1
66318,588,1
66381,588,1
66476,588,1
66651,588,1
66812,588,1
67236,588,1
67215,588,1
67418,588,1
67483,588,1
67482,588,1
67586,588,1
67577,588,1
67779,588,1
67774,588,1
68062,588,1
68089,588,1
68244,588,1
68483,588,1
68657,588,1
68856,588,1
68938,588,1
69291,588,1
69575,588,1
69708,588,1
69763,588,1
69762,588,1
69800,588,1
70465,588,1
70641,588,1
71184,588,1
71254,588,1
71506,588,1
72044,588,1
72494,588,1
72562,588,1
72626,588,1
72693,588,1
72738,588,1
72908,588,1
72919,588,1
72967,588,1
73111,588,1
73306,588,1
73420,588,1
73656,588,1
73803,588,1
73790,588,1
51303,587,1
51379,587,1
51503,587,1
51608,587,1
51664,587,1
52456,587,1
52481,587,1
53000,587,1
53234,587,1
54028,587,1
54204,587,1
54526,587,1
54702,587,1
54921,587,1
55042,587,1
55173,587,1
55439,587,1
55537,587,1
55720,587,1
55797,587,1
55792,587,1
55824,587,1
55825,587,1
56057,587,1
56056,587,1
56388,587,1
56785,587,1
56940,587,1
57292,587,1
57491,587,1
57623,587,1
57826,587,1
57831,587,1
57855,587,1
57888,587,1
58035,587,1
58181,587,1
58331,587,1
58787,587,1
58885,587,1
59242,587,1
59375,587,1
